,Video File Name,Video Number,Video Duration,Transcript Text
678,Video679.mp4,679,10.47,"That we're here on the 20th. Mr. Brooks, this is my time. You need to not interrupt. The reason why the charge was dropped. Mr. Brooks, the state. You need to sign specifically."
679,Video680.mp4,680,18.33,"Or incite violence, then we need to just sit down and move on. That's it. There were 18 witnesses. 16 or 18 witnesses that testified today. There was nothing that was said until Ms. Mcneil made her. Point made, and we're moving on."
680,Video681.mp4,681,12.37,"My understanding of you should have come and asked for for reconsideration. You did on the one motion. And in fact, I granted your motion for reconsidering. That was not a motion. I, I."
681,Video682.mp4,682,13.1,"A topic. So are you prepared I begging you for an opportunity? No, not at this attorney Pattis. No. I'm sorry. Do you want to be heard on your the curative charge Now I have."
682,Video683.mp4,683,14.47,"Just to this jury to engage in speculation, which is what you're doing. Your client doesn't remember the incident, according to the expert reports, so that's not a factual basis for you."
683,Video684.mp4,684,6.73,"I gave everything to say I got from the state. Are you talking about using for opening statements, sir? Okay, should it be?"
684,Video685.mp4,685,16.7,"I'm not going to participate in this proceeding without the elected county prosecutor. I think this is a sham that you're going forward when the court was. You're going to sit here. You're going to sit here. You were told about her unavailability and specifically told her on the phone not to cancel that appointment, that it wouldn't be. Well, I'll tell you what. If you want to be here for the."
685,Video686.mp4,686,6.23,"Council. He's done it with other judges. Argument does not work with me, but that's not."
686,Video687.mp4,687,25.47,"At 8:45. I went to the wrong place. I do apologize for that. That was definitely my. Please be on time next time. Yes, sir. You were charged with assault of a family member. You're facing up to a year in jail and or a $4,000 fine. We're going to do probable cause. You. Oh, my Lord. This case is 1600 days old. I didn't. I forgot. Stop. You're enough as it is now. I am not happy with you, man. This woman."
687,Video688.mp4,688,10.83,In this case that everybody seems to have forgotten in this room is the jury. So we're going to take a 15 minute break and both sides take a pregnant pause and think about the jury.
688,Video689.mp4,689,34.87,Don't do anything stupid. Do not try to deceive me. Defy me. You will not like the consequences. Today is that day. You are not the law. You don't interpret the law. You don't enforce the law. You're not above the law. I find that you have that. You are in contempt of this court. I told Mr. Null.
689,Video690.mp4,690,10.37,You know what? Get out of my courtroom. Get out. I resent that. Not only because I have family members who would be very offended by what you just said. Get out of here and stop playing victim.
690,Video691.mp4,691,19.43,"Speaking, ma'. Am, I have a constitutional right to be heard. On what basis? There is no case before me, ma', am, other than the fact that you filed this frivolous motion taking up this court's time for no good reason other than your own personal vendetta against this man."
691,Video692.mp4,692,37.3,"The prosecutor standing in front of me right now. But it is baffling that somebody with the number of years of experience that you have, time after time after time, continues to seemingly purposefully hide the ball to the extent you possibly can for as long as you possibly can. And I really don't want to believe that it is purposeful. But honestly, after a certain number of times, you start to wonder how it could be anything but that, unless it is just that you are so."
692,Video693.mp4,693,31.47,"Let me answer the question. Ask the questions. All right. You're finding yourself very close to contempt. I'm sorry. When did you receive notice, on paper of today's hearing? Verbally? Yes. No, on paper. When did you receive it? Received what, you, Honor? Good God. When did you receive on paper the notice of today's hearing? I have not received."
693,Video694.mp4,694,22.3,"And was somehow written down or somehow recreated by the detective, it sounds like. And I'll give the defense an opportunity to agree or disagree because I'm sure you got a copy of the recording, an audio of the recording, and then can look at the transcript and agree or disagree as to whether that item that they've used is."
694,Video695.mp4,695,7.03,"You stab, you stab, you stab, you stab, you stab until he was dead. A brutal act."
695,Video696.mp4,696,9.13,"Oh, about a food. And he just acted like nothing's happening. Wait, wait, wait, wait, wait, wait, wait, wait, wait, wait. Back it up, back up."
696,Video697.mp4,697,14.17,"Now. You got the big head. Now you can't grind. You here, now. You here now. You finally made it. And this is where you. You break up. This is where you start chilling. This is where you get comfortable. You."
697,Video698.mp4,698,28.03,"Privilege isn't being white, bonehead. Privilege is living in government housing and calling people oppressors while they pay your bills. Get it? I'm done pretending that any of this bull makes sense. You want to talk about privilege? You want to talk about real privilege? Real Privilege is wearing $200 sneakers when you haven't worked a day in your life. Privilege is walking around with $300 Beats headphones while you're living on food stamps, while you're on public assistance, and it's paid for by people who wake up and grind every day."
698,Video699.mp4,699,26.6,"Disgusting. What sort of people are they? How can you go? I never knew what they were doing, that's how. I've been told recently that what they do is terrible, disgusting. But I was ready to ignore that if there was proof that that's how he's born abnormal. But now the proof is not there."
699,Video700.mp4,700,39.13,"Castration and double mastectomies for 13 year olds. No, seriously, that's not tolerance. That's cross the line. That is not tolerance. That is an inexcusable silence on the part of the majority, the vast majority, who knows this to be wrong in the deepest possible sense. Most of the bloody Nazi propaganda that led to the extermination policies at the beginning of World War II were predicated initially on compassion and tolerance. So this whole we're being compassionate and tolerant, it's like, no, you're not."
700,Video701.mp4,701,23.37,Debate. I am disgusted that the world sees that that's the Republican Party's best foot forward. I am embarrassed to the core of my being that I live in a place where people see that and they excuse it and they're going to vote for him against every form of critical thought that they have.
701,Video702.mp4,702,45.13,"And the things we fought for and the boys that died for it. It's all gone down the drain. Our country's gone to hell in a handbasket. We haven't got the country we had when I was raised. Not at all. Nobody'll have the fun I had. Nobody'll have the opportunity I had. This is just not the same. That's not what I. Boy, that's not what they died for. I just. Not. It just takes me time to get over it. I just. Why? Why me, see?"
702,Video703.mp4,703,14.63,"To make this video for several days now, but I wanted to see how things unfold. And I just can't express how disgusted I am with our government."
703,Video704.mp4,704,5.83,Israel and Palestine. And I'm disgusted with myself for not being more awake.
704,Video705.mp4,705,19.87,"Action that he is taking. Well, apparently the modern day Democrat Party could. The behavior of Democrats last night was completely disgraceful and demonstrated how severely out of touch they are with the American public. It was the most shameful moment in the history of presidential addresses and that."
705,Video706.mp4,706,9.23,"Crap party supporters tweeting out awful things, effectively saying that he deserved it. Now you would expect this from nutjobs on the Internet, but what about."
706,Video707.mp4,707,13.97,"Of Penn, the great old Wharton School of Finance. Elise, these people had no idea what the hell they were doing. I said, you know, I think she's got to lose her job. I guess they're all going to be losing their job within the next day or two by watch."
707,Video708.mp4,708,16.6,"Box and I am disgusted because I want to know who the fuck sent me dirty ass thongs. Do you see that? We're going to open it, but I'm sure I know what it is because they're clearly fucking hanging out. This is disgusting. Why the fuck would I want something like this?"
708,Video709.mp4,709,4.63,Why it's called gross pay because you just feel disgusting after seeing what you could have had.
709,Video710.mp4,710,20.77,"Wish for whatever he wants. And I think that is the primary foundation for why we choose to be healthy. Whenever I hear someone call me average, I get sick inside. Oh, that's average for this, that's average that. I say no. I am bound and determined and born to be better than average. Above average. I am disgusted by mediocrity, especially when you consider what the average American makes. My husband and I were sitting next."
710,Video711.mp4,711,15.9,"What are you doing? No way. We are seducing canes right now. Oh, my God. You're an animal. What the."
711,Video712.mp4,712,12.17,"What are you doing? Sir? Okay. What are you doing? What are you doing? Back up. Back up. I have a right. I have a right to record. Yeah, but don't come up. I'm not coming up to you. I just don't want you recording me. Poster seven. He knows."
712,Video713.mp4,713,6.5,I watch the show every day. Everybody has issues with a lot of chatter back here. Pay attention. One minute. I can hear the.
713,Video714.mp4,714,12.57,"Out drunk, acting like a. Are you lying now? No. Stop touching me. That's what I'm saying. Stop touching me. I don't need your weird ass hands in my face."
714,Video715.mp4,715,13.43,"And clear. Oh, my gosh. What is in there? I'm fine. I'm doing fine. This is as clean as it's gonna get. I would rather fall out of my chair 100 times than do that again. Imagine I died."
715,Video716.mp4,716,19.5,"Pirate Day. And this is your reminder that, yes, Shakespeare's original pronunciation did sound kinda pirate y. And there's a reason for it. The pirate accent as we know it, with the Rs and walk the plank, mateys, can all be traced back to one Robert Newton. If you watch a pirate film made before 1950, the Pirates don't talk like that. We're giving you the chance."
716,Video717.mp4,717,9.83,"In the car. Alice is my friend from college, and she hasn't seen my lips yet. She can literally see it through the phone. But I'm gonna get her on his opinion. Ready?"
717,Video718.mp4,718,19.2,"The worry that the people I'm hanging around with right now are not being really trustworthy. Because there was one time when I asked some of my friends if they wanted to hang out, and they told me they were busy. But then I looked on social media and I noticed that they were hanging out together without me."
718,Video719.mp4,719,25.37,"That they've already determined much of the investigation. And even if they haven't, there is the appearance that there is some conclusion drawn from the very beginning. If not hide from the facts, why not embrace them? If it's not a problem to have additional people at the table that have a deep commitment to the process and transparency and have run these investigations before, then why not include them in."
719,Video720.mp4,720,28.53,"Your intention as regards the second home allowance? I have no intention of claiming second home allowance. Okay. And finally, one question. On your expenses, do you feel. And the whole issue of expenses, do you feel that MPs can move beyond that fairly swiftly now? Yes, I do. I think it's very important that we make speedy progress. We've got to deliver a system that is transparent, that is practical and that is fair both to members of Parliament and to taxpayers."
720,Video721.mp4,721,10.1,"Lebanese heritage yourself. Oh, mate, don't say that, because that irritates me and I punch bites in the mouth for saying that. Don't you dare say that, Mike."
721,Video722.mp4,722,15.9,"I think this is about my mental part, how I can control my emotion. You know, I think I can control anything, anything happen with me in the world. I can control this. I can handle this. You know, one of the."
722,Video723.mp4,723,19.93,"It smells like a urinal cake, but, like, kind of mixed with a little of a pine scent. Oh, my God. This gives me the. The biggest ick of all time. This is. No. Why would anyone ever think of this? Why does this even exist? Who. Who thought this was a good idea?"
723,Video724.mp4,724,7.3,That? Because it's about all of us. It's about all of us.
724,Video725.mp4,725,12.2,"So whether it's it's direct taxation or all government spending, it either becomes inflation or it's direct taxation. Your money is being wasted, and the Department of Government Efficiency is going to fix that."
725,Video726.mp4,726,10.13,"Leaving things all around the house. Food, stocking up on things so that whoever lives in their house after they are raptured can live, you know, a peaceful existence. I told you guys."
726,Video727.mp4,727,9.7,The whole world will come with another prophecy for the rapture date. Mine is the final one. I was deceived.
727,Video728.mp4,728,7.73,I am so sad for those who are not going with us. It's been.
728,Video729.mp4,729,5.73,"21st. This is September 24th, and the rapture didn't happen. You're not getting your car back."
729,Video730.mp4,730,7.6,Today is the day. Let's go. We made it. It was a sp.
730,Video731.mp4,731,19.63,"Calendar. First Corinthians, chapter 13, verse 9. For we know in part, and we prophesy in part. Proverbs 7, 18, 20. Come, let us take our fill of love until the morning. Let us solace ourselves with loves for the good."
731,Video732.mp4,732,25.3,"I have never in my life seen more people ready for a rapture, ever. Even people who are totally against it, which call it what you want. It is literally, it is in that Bible. Most definitely in that Bible. And if you think it isn't, you're not reading that Bible. You're reading that Bible, but you're not chewing on what you're reading. And that."
732,Video733.mp4,733,26.5,"About an hour long. He did it a few hours ago. Right. And he confirmed what we're all seeing. The Julian calendar. September 23rd. 24th on the Julian calendar is October 6th through 8th. He's saying October 7th through 8th, but other people are saying the 6th. Guys, this is absolutely huge. Will this go viral just like the first date did? I hope it does. Rapture tick tock is not over. Rapture talk ain't over, baby."
733,Video734.mp4,734,18.07,"Up into the air. I recommend that you don't hold on to anything. I definitely don't recommend looking down. I think we learned that lesson from Lot's wife. Okay, just keep calm. Take a deep breath. Slowly release it and keep your face looking upwards."
734,Video735.mp4,735,13.97,"I truly believe with all my heart we will be raptured during Feast of Trumpets this year. If there is some chance that we don't get raptured, I will come back and make an apology video for myself being deceived."
735,Video736.mp4,736,23.07,"I'm not the date. Guys, listen. I said September 23rd is September 24th. The 24th is going to be the day Jesus comes back. You can doubt it all you want. I do not care. I don't. I know my Lord is coming. I know it."
736,Video737.mp4,737,12.0,"So the 23rd could be the mark of the start of the feast of trumpets. Assuming that the new moon is cited tonight here in a short while, and I'm gonna be honest, people,"
737,Video738.mp4,738,37.07,"Her thought, like, let me rephrase, because I don't want to edit this and make it look like I'm, you know. I don't know. Whatever. I don't know. Look, if you've watched enough of my videos, you know that I ain't, like, the smartest person on the planet, and I know that. And that's fine. I've accepted that since, like, kindergarten. But people think that I was preparing for the rapture because of Dudeman's video."
738,Video739.mp4,739,27.53,"I gotta stand firm on what God has shown me until I know for a fact that it's not true. And the original confirmation that God gave me for September was, let's fly 9:25. That is the sentence that he gave me, let's fly 9:25 dot and all this time I thought 9:25 just meant September 2025, as in the 9th month of 2025. But I'm realizing now that 9:25 is literally the 25th of the 9th, 25th of September, so."
739,Video740.mp4,740,33.0,Right now. Don't give up hope. Don't give up hope. Jesus is still coming. To the scoffers and the mockers. My heart goes to you because I know real soon you won't. You won't be scoffing and mocking. You'll realize that it was true. Turn to Jesus.
740,Video741.mp4,741,8.93,You're not telling enough people. There's not enough time. This is it. This is it.
741,Video742.mp4,742,19.97,"This message of the Rapture because it is happening on the 23rd to the 23rd, 24th of September, and we need to get this message out. The devil is so scared of us. He's so scared of us, bro, because he sees how powerful we are. He sees how much we could do. He sees how much we've been connecting with people, bringing people together, and he sees how passionate we are about this message, because this message is true truth."
742,Video743.mp4,743,26.57,"So on the 16th of June, I was praying in my room and worshiping and reading the Bible, right? And I was overcome with the Holy Spirit. Seeing that someone had asked for a specific confirmation for the Rapture, I was like, what should I ask you to show me, Lord? And he said, green caterpillars. And he told me to write it down. So it's actually the 11th of June, and so I put that down. I also filmed this."
743,Video744.mp4,744,19.9,"Including dreams of the Rapture. And I'm going to read to you the best one today for another confirmation that the Rapture is going to happen today on the Feast of Trumpets. So this is the best one. It's short and sweet, and let me get straight into it."
744,Video745.mp4,745,24.63,"And the Holy Spirit said Noah. And I realized that was my rapture confirmation that it is happening very soon. Well, the Temple Institute just posted this today, saying that today was the day that the dove returned to Noah with an olive branch."
745,Video746.mp4,746,18.73,"Shop, especially if you are a Christ follower, because, you know, we're in the end days. And I am a preacher believer and I believe that it's going to happen like any day now, more specifically next week. And I don't even, I'm not even sure I even want to make this video, but I'm going to just because I know that this book is going to help some people that get left behind. This."
746,Video747.mp4,747,20.97,Attack against their people in the south. All this is happening right now and is escalating. This is just another Bible prophetic event being fulfilled in our time right now. Are you saved? Do you know the Lord in your heart? Have you asked Jesus to be your sav.
747,Video748.mp4,748,11.7,"Better than 2025. For I would say most of us, 2026 is going to be very action oriented. It's going to be very action forward. There's going to be a lot more movement in our lives."
748,Video749.mp4,749,10.43,We've never seen before. We're probably looking at AGI as predicted by prediction markets on tops of the labs. So we'd have artificial General Intelligence by 20.
749,Video750.mp4,750,20.03,"About what immigrants do for this country or the fact that we are a country of immigrants. Right? Right. The fact is, ain't none of y' all trying to go and farm right now. Okay? So I'm lying. Raise your. Raise your hands."
750,Video751.mp4,751,11.0,"Inappropriate to include in this trial. There are legal processes and Trump's defense lawyers can say, we objected this witness. We would like to block this witness from testifying. That is something that they are able to do."
751,Video752.mp4,752,6.77,"Realistic, okay? I'm a human being. You are? Yeah."
752,Video753.mp4,753,29.33,
753,Video754.mp4,754,6.4,Politics is to give you a direct statement. Right there is playing a game that I'm not interested in playing to give you a direct statement.
754,Video755.mp4,755,10.93,"What do you. What do you mean? Peter, you were married for 10 years. Listen, we raised children. I. After failing to read the room, the interviewer."
755,Video756.mp4,756,7.83,"We have to. What? Let's stay on the positive. Oh, what? I'm like, aside from that side of the positive? Yeah. All right. Come on. Now. Things got so bad that Lohan was actually."
756,Video757.mp4,757,8.53,"Can skinny people be funny? What the man? You know, I don't understand. Can you just ask a normal question? Are you the fat guy?"
757,Video758.mp4,758,6.87,"I sent on, and that's such a. Like, I'm going to really work hard to not take that as a shot similar."
758,Video759.mp4,759,9.3,I don't. I don't know. I don't know. I've gotten. I'm sorry.
759,Video760.mp4,760,10.53,What is the feline fitness regime? A lot. It's all the boring stuff that no one ever wants to do. It's just watch what you eat and get yourself to the gym.
760,Video761.mp4,761,16.07,"We all been bullied once or twice in our life. I think with social media, it makes it even worse. But even with that, there's something called a block button. You can't get away from people. I mean, you."
761,Video762.mp4,762,27.13,"Gods. We're just sacrificing them to corrupt politicians and gun manufacturers. And now we're going to arm the teachers. Okay, sure. That'll go great. Can they paint LGBTQ on the side of their rifles, or will that get them fired? And what's the interview process like? Oh, first, we're going to need you to pass this test at the gun range, and then we'll see how much you like kids. I mean, this is all going to end in nursery school. Kids wearing bulletproof onesies. Can't wait. Can't wait for that. And by the way, gun owners, I know you want a well regulated militia."
762,Video763.mp4,763,17.5,"By the way. True, it is too many. Violence should never be accepted. It should never be tolerated. But that's for their issue. In the wake of Sandy Hook and Uvalde and Parkland,"
763,Video764.mp4,764,28.43,"Uncharacteristic moment of self awareness. He only offered prayers, but not thoughts. Doesn't really do thinking, this one, does he? Don't get me wrong, this is the first time I can think of where he really has genuinely looked presidential. Because for the first time, he's doing what every other president has done. Nothing. I mean, why would you? Any president that made any serious headway into changing the gun laws would not win another term. Trump doesn't."
764,Video765.mp4,765,20.27,"Vote for the best man. Bottom line is, in this particular situation, Kerr's right. It's about the Republicans in that Senate who are. Who are wrapped up with the NRA and all the gun lobbyists and everything else, who are afraid. There's 310 million guns in America for 300 million people, who are afraid that if they get."
765,Video766.mp4,766,35.9,Elderly black people killed in a supermarket in Buffalo. We've had Asian churchgoers killed in Southern California. And now we have children murdered at school. When are we going to do something? I'm tired. I'm so tired of getting up here and offering condolences to the devastated families that are out there. I'm so tired of the. Excuse my. I'm sorry. I'm tired of the moments of silence. Enough.
766,Video767.mp4,767,23.83,"You know, what happened, you know, in this state. And I got kids, send them to school every day, drop them off, and you feel for the parents that are, you know, going through what they're going through. I can't even imagine the pain. So for coach to come up here and say what he said and every word that he said was powerful, was."
767,Video768.mp4,768,21.93,"Number is going up by the minute. 18 lives that were lost today from senseless gun violence in Texas at an elementary school. We're talking about our kids not being safe to go to school, and our government is still not implementing sensible gun laws. This isn't about taking people's rights away from bearing arms. This is about putting sensible gun laws in so this doesn't happen again."
768,Video769.mp4,769,11.4,"School should be a sanctuary, places of worship. We had senior citizens in Buffalo going to the grocery store. It's a crisis, and it should be a bipartisan issue. This is about human life and."
769,Video770.mp4,770,21.87,"Wanting his kids to go to the mall by themselves. I relate to what he's saying because I have two daughters and I don't allow them to go to the mall by themselves. And teenagers, I'm not letting that happen because of the crazy world that we're living in, you know, and that's something to be brought up. There's no question about your heart goes out to the family and the loved ones of these."
770,Video771.mp4,771,22.13,"This year, and we have 10 and a half months to go. We've had 290 since 2013. We average about one a week. But there's just nothing we can do. If it was a Muslim or a Mexican doing the shooting, how many new laws and how much money would we spend then to stop the madness? But since it's almost always a white kid, there's just nothing we can do."
771,Video772.mp4,772,23.9,"Taping our show here, where we tried to have fun and be joyful. But ultimately, it was a night of underlying sadness as more news of events in Texas came into us. As you'll know by now, a gunman entered a school in Texas and killed at least 18 children and two adults. It's unfathomable."
772,Video773.mp4,773,9.1,Enough is enough. This isn't about taking away rights or second amendment. This is about lowering a gun violence death rate in this country that is out of control.
773,Video774.mp4,774,11.03,"Over six minutes. Seventeen of our friends were taken from us, 15 were injured, and everyone, absolutely everyone, in the Douglas community was forever altered."
774,Video775.mp4,775,13.77,"Hashtag that's out there. And with everything going on after Parkland and after Sandy Hook and everything, it's kind of just enough is enough, and people are done with being shot."
775,Video776.mp4,776,7.2,Be the last time. We will not wait for another mass shooting before we fight for change.
776,Video777.mp4,777,19.67,"We are students. We are of a young age. We want to go to school to learn, to get an education, to get prepared for the future. But with these school shootings happening, we're scared to come to school. We are afraid to come to school. We are afraid things will happen. So I hope, with our protests,"
777,Video778.mp4,778,6.93,To call out legislation and the NRA and have our voices heard so we can finally work towards making a change.
778,Video779.mp4,779,25.07,"Change laws is I'm hoping to change the culture of student interaction. So often we see that the perpetrators of these crimes have been marginalized, they've been ostracized, they've been pushed out. And so one of my goals is to improve the culture in our immediate community to a culture of care, to a culture of kindness. Our mantra is the way to change the culture is through the way we treat each other."
779,Video780.mp4,780,7.6,"All these years to build up, to become who I am. To become more or something bigger. But it takes a second to kill it with the gun."
780,Video781.mp4,781,15.43,"License to do so. It's not infringing upon your rights to own and possess a firearm, but it's making sure that you can pass basic safety requirements and that you are not a person that is at a risk for doing damage, to doing horrible harms, to doing terrible things."
781,Video782.mp4,782,17.7,That I had to ask him these secondary questions that I could answer on my own. He was able to work from his car with his little laptop. He would spend that time while working smoking all day long. Two to three packs of cigarettes a day in.
782,Video783.mp4,783,27.87,"Oh, you should move your body a little more this way and this way. The women would have to sit there and take it and be like, praise the Lord. Yes, us kids. It was very much rooted in the sexual abuse of it. So pull your pants down, expose your naked bottom to the home. You know, whether it's 50 or 100 or 200 people, you would be spanked with a fly swatter, with a wooden board, with a ruler, with a spoon, and birds."
783,Video784.mp4,784,14.7,"You know, like, he would push me to such limits where I would start screaming and I would start yelling. And, like, he brought out the crazy in me. And then I felt crazy because I was screaming. I felt like I was the one doing him wrong because I was screaming. He was so calm. January of."
784,Video785.mp4,785,21.73,"Almost six years. I was elated. I was gonna have human beings around. I was gonna, you know, be able to be close to a target, for crying out loud. I was gonna be able to have outings, and I did for a short time. He was still incredibly uneasy, and he started to pull away. And this is where the abuse became very obvious and very prevalent. And this."
785,Video786.mp4,786,2.97,"At the end of the day, I think women ref."
786,Video787.mp4,787,6.1,"Don't be. What are you throwing the thing on me? I'll hurt you. Don't do that. Oh, my God."
787,Video788.mp4,788,8.0,"That she's being blessed with this family. I give thanks every day because as a mother, what else can I ask for? She's well taken care of. She's love."
788,Video789.mp4,789,13.33,"Like, this man is, like, insane. Look how many times he told me he loved me. Look how many times he told me I'm beautiful. I think he's crazy. He's probably a serial killer, how crazy he is. But no, he was just in love."
789,Video790.mp4,790,10.17,"The weight loss surgery, I would have never believed that I would have had it, so. That's crazy. If I could tell Winter, like, you know what? It's going to work out. Just keep going."
790,Video791.mp4,791,7.0,Feel that I own something for her. I don't like that joke. You guys are good.
791,Video792.mp4,792,34.0,"Another example, like Office C. Clarke, who is very good at predicting the future, you know, did 2001 Space Odyssey. Many of the things he predicted, in fact, almost all the things he predicted came true. And one of the things he was trying to say in 2001 Space Odyssey was that you should not teach AIs to lie. So the reason that if anyone's watched that movie, the reason it wouldn't, the AI refused to open the pod bay doors to let the astronaut back in was because the AI had been taught, had been told."
792,Video793.mp4,793,6.97,"Everything. Two kids is big, and I'm pretty sure I'm the right person for the job."
793,Video794.mp4,794,10.7,"Ask Tammy what the hell she's talking about. She brings up Brittany. Now, I understand that they wasn't the best of friends with them to live together, but the she's talking about."
794,Video795.mp4,795,9.8,I've had three kids myself and the same love that I have for my three kids. I felt the same way about baby Adelie. I.
795,Video796.mp4,796,2.53,"At night. But you never know in Hell's Kitchen, all three of you."
796,Video797.mp4,797,4.37,Canvas. And I think that's the best way to start off any kind of relationship when it comes to food.
797,Video798.mp4,798,6.57,"And I see chef christina. Oh, my God. Thank God I'm with her right now. I'm so."
798,Video799.mp4,799,15.77,"Open the doors, and I see that blue hair. I need new hair. Thank you, bro. I'm so happy to have you. He's been my greatest mentor. Let's get down to business. And creatively, he respects me. I got the exact chef I wanted. All right, so you're my new."
799,Video800.mp4,800,3.8,Today. I want them to taste the love on a plate. And I want.
800,Video801.mp4,801,1.3,My life. I.
801,Video802.mp4,802,2.17,Does anyone have any respect for the customer sat behind me?
802,Video803.mp4,803,3.67,Kidding me? You're gonna not take my risotto just because I checked the rice?
803,Video804.mp4,804,1.63,"What the hell are you doing, lady?"
804,Video805.mp4,805,3.47,You need to cook out your flour. You cannot just put raw flour in things.
805,Video806.mp4,806,2.17,They are not fucking around with their judging.
806,Video807.mp4,807,4.57,"I can't eat it because it got bacon in it. And I kind of looked at Elizabeth like, oh, no, you didn't."
807,Video808.mp4,808,1.67,"Oh, my God. Elizabeth."
808,Video809.mp4,809,2.47,You gave us the wrong theme. You gave us all. Everything was wrong.
809,Video810.mp4,810,2.33,Burnt bad by Christina today. I know he was.
810,Video811.mp4,811,2.7,"Not going to happen again, trust me."
811,Video812.mp4,812,1.77,"I was just like, oh, shit."
812,Video813.mp4,813,2.53,In my dish. I'm confident in the flesh.
813,Video814.mp4,814,1.07,Fails and it snubbed.
814,Video815.mp4,815,1.83,Team One big clusterfuck.
815,Video816.mp4,816,2.77,"Crap. I didn't devain it, and I'm like, shoot."
816,Video817.mp4,817,2.2,Where the hell did we get digital thermometers?
817,Video818.mp4,818,4.37,Pisses me off. We have an executive chef of a steakhouse running our grill.
818,Video819.mp4,819,1.37,People have gone to jail for.
819,Video820.mp4,820,1.6,Can't cook chicken. I really don't.
820,Video821.mp4,821,6.57,Am tired and exhausted and wish that I fucking didn't put the butter in ice. I don't know.
821,Video822.mp4,822,1.17,Women can make desserts.
822,Video823.mp4,823,2.8,Ramsay blame me for eating this delicious food. It's fantastic.
823,Video824.mp4,824,4.57,"He likes to think of himself as our quarterback. But a proper quarterback wins, you know."
824,Video825.mp4,825,3.1,We go. Here's the beginning of the end.
825,Video826.mp4,826,1.6,"You really, really doubt yourself as a cook?"
826,Video827.mp4,827,4.97,"Emily. I was like, looked at Emily and I seen her stupid face, and I was like, she's not fucking doing anything."
827,Video828.mp4,828,1.73,"Well, then work it. Either way, we."
828,Video829.mp4,829,3.67,Black jacket. Do not fuck that shit. And this is what I did.
829,Video830.mp4,830,1.2,Scalps that are complete.
830,Video831.mp4,831,0.8,We're in trouble.
831,Video832.mp4,832,6.67,People can survive. Undercooked meat. You can cook it more like it's not going to kill you. Fucking raw chicken will fucking kill you.
832,Video833.mp4,833,1.83,Probably fuck me up right now.
833,Video834.mp4,834,1.47,Is so embarrassing.
834,Video835.mp4,835,2.03,You want me to pack my fucking bags? I'm out.
835,Video836.mp4,836,2.6,Kiss my fucking ass.
836,Video837.mp4,837,2.8,"Was needed, Jose. Not me, not motto."
837,Video838.mp4,838,1.53,Means we fucked up real bad.
838,Video839.mp4,839,5.0,And the world picks food out of the trash. You can't just do anything in the heat of the moment.
839,Video840.mp4,840,1.93,"I mean, it just made you sit up. Whoa."
840,Video841.mp4,841,1.53,Nilka was not her son.
841,Video842.mp4,842,1.53,Angry.
842,Video843.mp4,843,6.23,"Oh, just. It pisses me off that it went down like this. It really, really did. It really, really did."
843,Video844.mp4,844,3.67,"Benjamin look good, not embarrassed."
844,Video845.mp4,845,5.17,"And let's get this food out. You know, just because she's not here and she's out of the kitchen, still have fucking guests to feed."
845,Video846.mp4,846,12.8,La.
846,Video847.mp4,847,8.33,"Mean to you? What does it mean to you? It means I have the superpower, but I'm trying to solve this. Rubik's Cube. Sorry, buddy. Yep."
847,Video848.mp4,848,5.3,"Have our wants and needs. And especially when it comes to intimacy, Right? Our sexual."
848,Video849.mp4,849,16.37,"The best people to be around in my life. She helped me become a better man than I was before. And I just give her credit for me. Change my ways, my decision, all that stuff. So if it weren't for her, I would be where I am right now."
849,Video850.mp4,850,9.57,I have had adhd since I was about 7 and I also have anxiety.
850,Video851.mp4,851,6.57,"Diagnosed with it. I do have autism. It's not much of a disability, but I do need help. But I don't want to be hindered by it. What?"
851,Video852.mp4,852,17.53,C o. G p e r.
852,Video853.mp4,853,21.47,
853,Video854.mp4,854,12.77,"And I fell asleep. And then the next day I woke up. I did not feel well. I was very nauseous. I was sweaty, clammy, shaking. And I was like, why? I was like, it's all gone away. I was so happy. What happened?"
854,Video855.mp4,855,8.33,"And I bought some. Hey. So I was bullied just one time. Have you ever punched someone? Sometimes. When you got mad. Okay, here comes our burgers."
855,Video856.mp4,856,26.57,"Hi, my name is Sabud. I am 32 and I have been single for 32 years. Your whole life? My whole life. I live in Los Angeles with my sister. I've been on the autism spectrum since age 5. How would you describe yourself? Subodh. Energetic. Enthusiastic. Excellent. Nice. Smart and pretty."
856,Video857.mp4,857,5.83,"Know, I was wondering if there are any foods you were allergic to."
857,Video858.mp4,858,5.7,Candidates for the speed dating because I agree the point that never judge the book by its cover.
858,Video859.mp4,859,9.87,I don't really need to introduce myself because you already know who I am. Michael. Of course. And why are you back? I'm continuing my. My quest for true love.
859,Video860.mp4,860,4.53,"Meet you. Oh, I like your shirts. I see you have sharks on your shirt. Thank you."
860,Video861.mp4,861,3.97,Give her a bunch of flowers or a box of chocolates.
861,Video862.mp4,862,2.13,You have to be careful not to smother each other too much.
862,Video863.mp4,863,2.07,Don't talk too much about yourself. If.
863,Video864.mp4,864,2.67,"Quits, no lies and no cheating."
864,Video865.mp4,865,9.77,"Be mindful of your language. Just try to behave, not do anything that might feel weird or something that might offend or upset her."
865,Video866.mp4,866,2.2,No humiliating me in public.
866,Video867.mp4,867,7.23,"Alcohol. Sometimes when you do drink it, you tend to go a bit overboard in that. Maybe drink only soft drink."
